tceid,catid,n_planets,tce_num,tce_period,tce_time0bk,tce_duration,planet
160601436_1,160601436,1,1,10.54294,1621.068,0.2406553,1
326988413_3,326988413,3,3,14.25172,1626.895,0.3621755,0
353734779_2,353734779,2,2,14.02327,1626.166,0.3435905,0
258351789_2,258351789,2,2,4.644775,1613.071,0.247771,0
258775930_1,258775930,1,1,13.95648,1626.5,0.415074,0
263800232_1,263800232,1,1,14.25751,1626.343,0.7199321,0
52437233_1,52437233,2,1,4.050951,1616.735,0.04500637,0
8670159_1,8670159,2,1,3.784563,1613.542,0.2043152,0
243298048_1,243298048,1,1,14.65978,1626.576,0.2702615,0
471011939_1,471011939,2,1,13.96262,1626.626,0.1275778,0
7779363_1,7779363,1,1,14.84066,1626.247,0.5800275,0
229708416_1,229708416,1,1,28.075,1613.291,0.5208333,0
289580340_1,289580340,2,1,5.699585,1615.68,0.2383182,0
233684822_2,233684822,2,2,3.12102,1613.052,0.1643266,0
420133600_1,420133600,1,1,17.43108,1624.094,0.3899685,0
459981057_1,459981057,1,1,16.14744,1619.408,0.3277353,1
233728330_1,233728330,1,1,13.9868,1626.528,0.3148808,0
219869487_1,219869487,1,1,2.129387,1613.136,0.111897,1
219850511_1,219850511,2,1,6.846682,1619.575,0.2144681,0
441802995_3,441802995,4,3,13.96058,1613.042,0.08406913,0
163941156_2,163941156,2,2,5.281667,1617.056,0.1508136,0
274725694_1,274725694,2,1,9.572452,1614.732,0.2139497,0
257732867_2,257732867,2,2,3.228011,1615.502,0.2163105,0
288405672_1,288405672,3,1,14.76449,1619.597,0.2474467,0
9569332_1,9569332,2,1,1.965257,1614.561,0.2144309,0
162689624_1,162689624,3,1,5.179167,1617.268,0.08333333,0
292973604_1,292973604,1,1,15.28709,1626.041,0.6266625,0
357687420_1,357687420,2,1,14.01124,1626.234,0.4366229,0
392463863_2,392463863,2,2,7.781773,1618.058,0.07308692,0
219863672_1,219863672,2,1,7.634792,1616.858,0.3338989,0
259270741_1,259270741,1,1,2.828874,1614.233,0.1170067,0
229454246_1,229454246,1,1,16.50784,1612.951,0.3793322,0
345397714_1,345397714,2,1,8.561316,1614.139,0.1793784,0
39934822_1,39934822,1,1,18.24557,1621.533,0.304518,1
258772234_1,258772234,1,1,4.002516,1616.531,0.1247042,1
198362230_1,198362230,1,1,4.420086,1613.869,0.329386,0
181609848_1,181609848,1,1,14.0044,1626.479,1.028448,0
219845007_1,219845007,1,1,14.20729,1615.297,0.07896933,1
229581256_2,229581256,2,2,8.296568,1620.326,0.2083144,0
259000581_1,259000581,1,1,14.275,1627.11,0.4375,0
162519062_1,162519062,2,1,7.44734,1618.346,0.2431943,0
101876813_1,101876813,1,1,2.094796,1614.779,0.03280897,1
298317160_1,298317160,1,1,1.968347,1614.401,0.1421439,1
243286514_1,243286514,1,1,6.373124,1618.166,0.08750537,0
9569332_2,9569332,2,2,14.17614,1626.753,0.1307586,0
341873045_1,341873045,1,1,13.99782,1626.568,0.7302029,0
310631037_1,310631037,1,1,3.990486,1616.752,0.2620087,0
256379705_2,256379705,3,2,9.07366,1615.417,0.246484,0
362226923_1,362226923,1,1,27.29921,1613.145,1.947226,0
390017761_1,390017761,1,1,13.84149,1626.385,0.6599583,0
229973176_2,229973176,2,2,4.266955,1613.815,0.06154737,0
357045691_1,357045691,1,1,5.059722,1616.037,0.1815414,1
283920216_1,283920216,2,1,21.89333,1615.169,0.356813,0
219790753_2,219790753,2,2,5.91467,1613.633,0.2098942,0
49660197_3,49660197,3,3,14.95571,1622.57,0.04824892,1
307910469_1,307910469,2,1,8.131241,1620.055,0.1164295,0
258242214_2,258242214,2,2,8.970995,1614.972,0.1451677,0
232681648_1,232681648,1,1,28.14622,1612.964,0.1795779,0
219900323_1,219900323,1,1,21.95056,1618.691,0.5441092,0
471011939_2,471011939,2,2,2.740368,1615.059,0.312628,0
233679656_1,233679656,3,1,0.9882348,1613.748,0.03929593,0
219816559_2,219816559,2,2,7.849582,1613.824,0.192872,0
21680594_1,21680594,2,1,5.89575,1616.076,0.09751179,0
323436179_1,323436179,2,1,1.378083,1613.609,0.1041667,0
233063693_1,233063693,2,1,8.432942,1617.251,0.2603393,0
424730553_2,424730553,2,2,6.931621,1618.44,0.1203007,0
320388275_2,320388275,2,2,1.519637,1613.963,0.168018,0
233156484_1,233156484,1,1,27.96596,1613.136,0.2877258,0
280068709_1,280068709,2,1,6.632999,1614.507,0.1286846,0
153447677_1,153447677,1,1,1.092568,1613.12,0.07136054,1
279979875_1,279979875,1,1,27.23324,1613.149,1.101131,0
235685913_1,235685913,1,1,4.908262,1614.888,0.1931042,1
229612184_2,229612184,2,2,8.887631,1620.251,0.09146825,0
318584714_1,318584714,1,1,3.594015,1614.841,0.09900012,0
52992151_1,52992151,2,1,13.95976,1613.046,0.04336612,0
353283978_1,353283978,1,1,10.01016,1614.477,0.178623,1
233066661_2,233066661,2,2,1.877203,1612.991,0.1095057,0
281845293_1,281845293,1,1,22.37331,1618.426,0.6566808,0
376848173_1,376848173,1,1,14.05787,1626.538,0.7249729,0
153395686_1,153395686,1,1,13.98213,1626.556,1.027429,0
258958321_1,258958321,1,1,4.224453,1615.098,0.1104072,0
353854078_1,353854078,1,1,14.19028,1625.636,0.2244896,1
313614092_2,313614092,4,2,13.97222,1613.006,0.1237382,0
154646208_1,154646208,1,1,0.9795581,1613.688,0.0413729,1
258351429_1,258351429,1,1,15.69825,1612.931,0.5219446,0
229788228_1,229788228,2,1,5.357726,1613.432,0.04349417,1
377254390_2,377254390,2,2,3.383726,1613.297,0.1708472,0
445889890_1,445889890,1,1,17.54942,1622.39,0.06498492,0
233660408_1,233660408,1,1,14.38554,1614.14,0.1565111,1
49781220_1,49781220,1,1,14.11563,1626.775,0.2208384,0
198161157_1,198161157,1,1,19.7818,1613.116,0.2599353,0
376664521_1,376664521,4,1,8.857848,1619.007,0.109837,1
441722120_1,441722120,1,1,13.98966,1612.95,0.1978033,0
219090669_1,219090669,2,1,0.3090036,1613.119,0.02083333,0
230020385_1,230020385,1,1,20.83337,1612.945,0.2119993,0
326988413_1,326988413,3,1,14.40833,1623.373,0.1458333,0
264392845_2,264392845,2,2,1.094931,1613.291,0.1293482,0
230111644_1,230111644,2,1,4.847205,1613.562,0.1931859,0
406855037_1,406855037,3,1,2.9762,1615.502,0.1181286,0
289581040_1,289581040,1,1,1.265896,1613.665,0.0704455,1
85407251_1,85407251,1,1,13.79814,1613.755,0.6746054,0
467180744_1,467180744,1,1,23.65406,1612.998,0.2612974,0
264655778_1,264655778,1,1,6.541428,1616.997,0.119307,1
276881393_1,276881393,1,1,14.08811,1626.463,1.018992,0
310629824_1,310629824,1,1,13.92369,1612.934,0.313862,0
256978045_1,256978045,1,1,14.89108,1626.651,0.6496958,0
115183687_1,115183687,1,1,28.10647,1613.619,0.7693575,0
236340163_1,236340163,1,1,0.498342,1613.31,0.04288767,0
198583007_2,198583007,2,2,8.490525,1614.065,0.2573833,0
337650124_1,337650124,1,1,0.4043203,1612.888,0.05920637,0
256323002_2,256323002,2,2,14.86364,1626.248,0.6570563,0
284479709_1,284479709,1,1,14.64159,1626.878,0.5197421,0
258777137_1,258777137,1,1,14.30375,1613.016,0.1840999,0
334832457_1,334832457,1,1,5.469748,1613.849,0.1640215,1
310155146_1,310155146,2,1,8.854794,1613.579,0.146444,1
237113759_2,237113759,2,2,14.90217,1626.229,0.4353425,1
413757413_1,413757413,2,1,13.99783,1626.561,0.2513199,0
398657503_1,398657503,3,1,2.962253,1615.388,0.08301483,0
168454204_1,168454204,1,1,13.91573,1626.222,0.8847663,0
269660379_1,269660379,1,1,1.225144,1613.145,0.09008763,0
359589842_5,359589842,5,5,24.82439,1616.635,0.1660333,0
229782843_3,229782843,3,3,14.12361,1613.08,0.5208333,0
420113738_1,420113738,1,1,9.513511,1621.385,0.07134283,0
82453028_1,82453028,2,1,7.35474,1615.238,0.1465363,1
256662147_2,256662147,2,2,14.02791,1613.628,0.4404663,0
420132498_1,420132498,2,1,9.6293,1613.995,0.09772862,0
289580053_2,289580053,2,2,17.08266,1618.355,0.2486834,0
230133987_2,230133987,2,2,5.44639,1614.466,0.3382025,0
157684172_2,157684172,2,2,14.47458,1626.97,0.2356374,1
236009245_2,236009245,2,2,13.9374,1626.319,0.69639,0
47756300_1,47756300,2,1,5.596304,1613.437,0.3028705,0
164365618_1,164365618,1,1,28.66849,1613.309,2.069835,0
356871721_2,356871721,2,2,4.158047,1612.965,0.1313107,0
357034031_1,357034031,3,1,4.978888,1614.838,0.2165598,0
267543197_3,267543197,3,3,1.379965,1614.033,0.1154177,0
237201989_1,237201989,1,1,25.43349,1612.989,0.1120036,0
258110053_1,258110053,1,1,28.54407,1641.378,0.1307711,0
258242212_1,258242212,3,1,2.938578,1612.856,0.1988222,0
9781649_1,9781649,1,1,1.747174,1612.882,0.04193421,1
36949836_1,36949836,1,1,3.912888,1615.39,0.1276143,1
441813841_2,441813841,2,2,8.421822,1613.74,0.3026287,0
341840666_3,341840666,3,3,1.42814,1613.898,0.1599521,0
298554256_1,298554256,2,1,6.222496,1613.576,0.05867721,1
459968693_1,459968693,1,1,7.21226,1614.802,0.06469504,1
180357037_1,180357037,2,1,9.026299,1614.788,0.1182867,0
229960462_1,229960462,1,1,4.176705,1616.322,0.1307936,0
236772513_1,236772513,1,1,15.75341,1613.42,0.221806,0
219112414_1,219112414,1,1,14.3057,1626.847,0.3279921,0
229765885_2,229765885,2,2,2.461354,1614.126,0.2535073,0
315625354_2,315625354,2,2,6.37749,1614.379,0.2403063,0
199685280_2,199685280,2,2,6.050369,1614.182,0.1869188,0
377253948_1,377253948,1,1,15.0985,1617.504,0.1638989,1
345812258_1,345812258,1,1,0.5074645,1613.342,0.02083333,0
283920216_2,283920216,2,2,17.99009,1623.301,0.4074386,0
294847319_1,294847319,1,1,13.95926,1626.488,0.417825,0
193827322_1,193827322,1,1,13.94562,1626.35,0.6450883,0
105777788_2,105777788,2,2,6.870717,1614.712,0.2224325,0
219483085_1,219483085,3,1,5.628989,1614.293,0.1069693,0
88935941_1,88935941,1,1,3.498448,1616.075,0.1244721,0
467288726_2,467288726,2,2,4.308337,1614.468,0.5621742,0
298554256_2,298554256,2,2,16.18889,1612.906,0.5208333,0
230381544_2,230381544,4,2,8.312827,1617.277,0.1325773,0
272921803_1,272921803,1,1,19.23186,1621.724,0.07287729,0
18115667_1,18115667,1,1,28.41003,1612.952,0.6236129,0
198279926_1,198279926,2,1,3.573283,1613.723,0.2074028,0
149625011_2,149625011,2,2,3.890719,1613.887,0.07439125,0
219754568_1,219754568,2,1,13.95634,1613.047,0.05910779,0
152818551_1,152818551,1,1,13.96152,1626.695,0.07127867,0
157364190_1,157364190,2,1,5.093719,1614.706,0.4070019,0
199685280_1,199685280,2,1,6.055936,1617.541,0.1302686,0
237200542_2,237200542,2,2,8.179222,1615.912,0.2976542,0
57232132_1,57232132,1,1,13.95058,1626.724,0.09957029,0
460467253_1,460467253,1,1,13.44143,1625.945,0.1385439,1
376869175_1,376869175,2,1,2.315278,1613.639,0.125,0
219878689_2,219878689,2,2,5.288145,1616.038,0.07982146,0
162689624_2,162689624,3,2,13.96198,1613.044,0.07670025,0
349380707_1,349380707,1,1,13.98438,1613.119,0.74399,0
198240200_1,198240200,1,1,8.126244,1617.074,0.1512862,1
369011131_1,369011131,1,1,28.11034,1613.491,0.5369171,0
283355615_1,283355615,1,1,28.15972,1612.912,0.4375,0
390018807_1,390018807,1,1,3.553887,1614.774,0.1030033,0
229674297_1,229674297,2,1,13.70182,1625.375,0.193268,1
230128292_7,230128292,8,7,1.709297,1613.321,0.03425933,0
236318635_1,236318635,1,1,4.538577,1612.904,0.1323245,1
219746976_2,219746976,3,2,5.296292,1614.998,0.1487646,0
356235477_1,356235477,2,1,5.40985,1616.573,0.09083654,0
142699183_3,142699183,3,3,13.57732,1613.814,0.1232895,0
459969736_2,459969736,2,2,3.182946,1614.651,0.04240463,1
323445728_1,323445728,1,1,9.626496,1614.029,0.1606627,1
417735733_1,417735733,1,1,3.091283,1613.669,0.08844525,1
229760249_1,229760249,1,1,14.22931,1626.72,0.07154583,0
199617067_2,199617067,2,2,17.75719,1614.867,0.4714646,0
157375666_1,157375666,1,1,16.23264,1622.255,0.1859442,1
232625666_2,232625666,2,2,8.717672,1617.95,0.1112324,0
8670159_2,8670159,2,2,3.784697,1615.357,0.1979952,0
164319891_2,164319891,2,2,13.96456,1613.414,0.6891417,0
311018065_2,311018065,2,2,4.796885,1616.431,0.04943258,0
417570441_2,417570441,2,2,2.056771,1614.861,0.04713867,0
280074385_1,280074385,2,1,2.917196,1615.396,0.1036409,0
298734315_1,298734315,1,1,0.9499708,1613.341,0.03613261,0
229587327_1,229587327,1,1,4.030435,1615.278,0.1282498,1
233502535_1,233502535,1,1,28.03472,1613.352,0.5208333,0
237097063_2,237097063,2,2,3.888972,1616.485,0.1944858,0
159412140_1,159412140,1,1,13.9792,1613.193,0.3110131,0
163941802_2,163941802,2,2,2.342626,1615.148,0.07024229,0
143038128_2,143038128,2,2,6.83245,1613.109,0.2399605,0
198189245_1,198189245,2,1,6.397051,1614.364,0.1510231,0
219859629_1,219859629,1,1,14.31925,1626.849,0.4256438,0
359676320_1,359676320,1,1,2.904386,1613.625,0.08162638,1
459417590_1,459417590,2,1,6.285169,1614.753,0.1069149,0
256376894_1,256376894,1,1,13.82034,1613.106,0.2722199,0
229747270_1,229747270,2,1,0.7150226,1613.48,0.1018115,1
353937438_1,353937438,1,1,27.82456,1613.259,0.2876942,0
198211975_1,198211975,1,1,13.94886,1626.614,0.4324342,1
259100823_1,259100823,1,1,28.42917,1612.931,0.5208333,0
233629356_1,233629356,1,1,0.4328993,1613.275,0.0277737,0
219820588_1,219820588,1,1,7.961957,1615.449,0.093613,1
115448032_2,115448032,2,2,8.140452,1618.47,0.1365075,0
353879461_1,353879461,1,1,28.03617,1613.018,0.2852594,0
400046656_1,400046656,1,1,18.56953,1621.136,0.2577305,0
20939569_1,20939569,2,1,7.392216,1613.333,0.08778504,0
347506371_1,347506371,1,1,14.81962,1626.605,0.8998033,0
172715587_1,172715587,2,1,9.161078,1618.157,0.2558122,0
230229336_2,230229336,2,2,16.11953,1613.39,0.06791029,1
141948116_1,141948116,1,1,1.22444,1613.355,0.04418575,1
153208228_1,153208228,1,1,14.53669,1626.024,0.2540639,0
162689624_3,162689624,3,3,13.94007,1626.735,0.10457,0
150553724_2,150553724,2,2,13.65117,1613.357,0.04846833,0
329269366_1,329269366,1,1,14.92044,1626.361,0.5503783,0
39826447_1,39826447,2,1,5.978871,1617.258,0.1586053,0
424438769_2,424438769,2,2,4.622222,1615.452,0.125,0
219899138_2,219899138,2,2,6.284947,1615.507,0.2451222,0
152754732_1,152754732,1,1,3.431707,1615.121,0.05203454,1
233718817_1,233718817,1,1,11.99392,1619.573,0.6273325,0
233082344_1,233082344,1,1,28.02801,1613.414,0.6939742,0
150447715_2,150447715,2,2,2.110732,1614.593,0.1055198,0
219483085_2,219483085,3,2,13.91551,1613.207,0.7736858,0
165552542_1,165552542,1,1,7.898463,1614.032,0.1007369,1
345872912_2,345872912,3,2,4.951622,1617.761,0.04531408,0
459309800_1,459309800,1,1,5.510152,1614.6,0.1543623,1
181532011_1,181532011,2,1,1.482744,1613.89,0.1166488,0
164367918_2,164367918,2,2,9.326771,1613.991,0.1595415,1
282015055_1,282015055,2,1,5.095765,1616.248,0.2025647,0
376664523_4,376664523,4,4,6.493858,1615.997,0.08673329,0
219865662_1,219865662,1,1,1.820253,1614.405,0.1163056,0
441792490_1,441792490,1,1,2.714549,1614.672,0.08696392,1
46374953_1,46374953,1,1,9.626233,1620.284,0.1553509,1
289624036_1,289624036,2,1,6.284969,1618.922,0.2920841,0
89039049_1,89039049,1,1,10.70708,1616.343,0.1844037,1
143226649_1,143226649,1,1,5.813954,1618.075,0.1535497,1
72034540_3,72034540,3,3,14.07511,1626.395,1.487117,0
329071596_2,329071596,2,2,5.499832,1613.766,0.1444847,0
193370321_1,193370321,1,1,14.6417,1626.459,0.4797996,0
229997353_1,229997353,1,1,9.830968,1618.05,0.07926163,1
199550102_1,199550102,1,1,9.835125,1615.027,0.2480909,0
135573856_1,135573856,1,1,27.92778,1613.212,0.4375,0
71861373_1,71861373,1,1,13.45258,1613.67,0.4859129,0
150551567_1,150551567,1,1,2.940117,1615.788,0.1124195,0
46375184_1,46375184,1,1,27.95394,1613.25,0.2705306,0
219786609_1,219786609,1,1,27.78889,1613.211,0.625,0
233123014_1,233123014,1,1,3.192208,1615.261,0.08021079,0
294989595_1,294989595,2,1,8.127373,1614.292,0.1365285,1
281940599_1,281940599,2,1,4.623611,1617.462,0.25,0
88893483_1,88893483,1,1,28.19799,1613.212,0.5438246,0
39518896_1,39518896,1,1,15.86493,1612.92,0.376264,0
159941208_2,159941208,3,2,9.945679,1618.55,0.2601725,0
135596511_1,135596511,2,1,5.055978,1614.277,0.6191212,0
335958852_1,335958852,1,1,14.78551,1626.25,0.5164304,0
353731093_1,353731093,2,1,6.9586,1618.401,0.1248375,0
258874985_1,258874985,1,1,2.338275,1615.04,0.1368737,0
37227921_1,37227921,3,1,2.548038,1613.903,0.09832533,0
441737397_2,441737397,2,2,3.098213,1615.054,0.1425452,0
417570430_2,417570430,2,2,5.450401,1614.118,0.1464312,0
410992713_1,410992713,2,1,1.519126,1613.78,0.0625,0
259271080_1,259271080,1,1,27.60819,1612.962,0.1669675,0
46149393_1,46149393,1,1,14.50631,1626.581,0.322179,0
345872912_1,345872912,3,1,4.952778,1616.485,0.0625,0
115420275_1,115420275,2,1,3.106341,1615.544,0.04166667,0
237253562_3,237253562,3,3,1.398663,1613.357,0.02083333,0
230381544_4,230381544,4,4,3.528994,1616.11,0.08221304,0
258244520_1,258244520,1,1,28.11816,1612.879,0.7156258,0
416105907_2,416105907,4,2,9.126498,1621.239,0.1006629,0
149649164_1,149649164,2,1,6.306416,1618.538,0.1846345,0
5733076_1,5733076,2,1,7.3867,1615.508,0.08472833,0
135518069_2,135518069,2,2,13.73949,1626.46,0.6254333,0
399788486_1,399788486,1,1,9.969318,1620.606,0.06187321,1
459969736_1,459969736,2,1,3.183035,1615.803,0.0603525,1
232607175_1,232607175,1,1,4.084259,1616.224,0.1763487,0
39202513_2,39202513,2,2,14.02799,1626.317,0.4526783,1
376664521_2,376664521,4,2,6.492229,1615.999,0.09037021,1
165555377_1,165555377,1,1,24.95849,1615.838,0.7597433,0
258828773_1,258828773,1,1,17.97848,1617.896,0.1755019,1
413852838_1,413852838,1,1,13.95552,1626.528,0.3379805,0
119888422_1,119888422,1,1,17.52523,1623.746,0.3821928,1
150447715_1,150447715,2,1,2.113056,1613.385,0.1493651,0
198412375_2,198412375,2,2,7.982079,1619.87,0.1609658,0
274485819_2,274485819,2,2,5.457689,1614.677,0.1537531,0
284355773_2,284355773,3,2,9.854169,1613.988,0.2030505,0
345872912_3,345872912,3,3,2.938246,1612.873,0.1769603,0
258172867_2,258172867,2,2,5.302248,1615.703,0.1036621,0
383648529_1,383648529,1,1,1.447713,1613.302,0.07538129,1
371331298_1,371331298,1,1,28.25033,1612.959,0.3591365,0
230129433_1,230129433,2,1,9.382477,1616.615,0.3050008,0
377159677_1,377159677,1,1,14.78795,1626.319,0.4338333,0
267544546_1,267544546,2,1,5.185412,1614.867,0.2721675,0
356822358_2,356822358,3,2,14.30048,1624.912,0.3435268,1
272815192_1,272815192,1,1,23.77455,1612.945,0.4377408,0
219878689_1,219878689,2,1,5.288108,1613.226,0.08298579,0
318628394_1,318628394,1,1,14.00792,1626.387,0.9617475,0
233623110_1,233623110,1,1,0.46825,1613.125,0.05616521,0
366487688_1,366487688,1,1,13.92268,1626.597,0.3967023,0
164320263_1,164320263,1,1,14.54041,1627.002,0.7404692,0
267543197_1,267543197,3,1,0.8835717,1613.004,0.125,0
32537323_1,32537323,2,1,5.437785,1614.738,0.2292231,0
230129975_1,230129975,1,1,0.2295985,1612.921,0.06251904,0
236761089_1,236761089,2,1,3.936551,1615.347,0.1958176,1
232600627_4,232600627,9,4,6.792454,1614.172,0.06869458,0
233721425_2,233721425,3,2,14.12773,1613.409,0.96378,0
172648542_2,172648542,2,2,2.744515,1613.663,0.04837654,0
237203014_1,237203014,1,1,0.8664585,1613.52,0.03628583,1
148121057_2,148121057,2,2,1.226299,1613.065,0.06545942,0
296932891_1,296932891,1,1,2.196528,1613.663,0.3583021,0
313614092_3,313614092,4,3,13.96003,1626.765,0.2092755,0
417735367_1,417735367,2,1,9.480952,1615.774,0.08292275,0
441741016_1,441741016,1,1,26.24278,1612.997,0.4974454,0
356920631_1,356920631,1,1,28.38194,1612.982,0.625,0
233632072_1,233632072,1,1,8.494673,1619.163,0.1779232,1
233571326_1,233571326,3,1,2.252402,1613.522,0.04166667,0
229412511_1,229412511,2,1,5.781718,1617.121,0.1065302,1
326988413_2,326988413,3,2,14.40883,1622.629,0.07902058,0
230124372_2,230124372,2,2,2.658878,1614.497,0.2333767,1
198354123_1,198354123,1,1,1.425413,1614.092,0.06600175,0
274336377_1,274336377,1,1,5.433259,1614.62,0.10713,1
258830544_1,258830544,1,1,2.994013,1615.678,0.3053619,0
57062354_2,57062354,3,2,1.377169,1613.642,0.04249967,0
142702188_2,142702188,3,2,1.07347,1613.156,0.07810492,0
229710564_1,229710564,1,1,9.738487,1615.078,0.2607113,0
376664521_4,376664521,4,4,3.012636,1613.203,0.07765554,0
274201557_1,274201557,2,1,8.965042,1620.036,0.1875085,0
72197505_1,72197505,2,1,13.95029,1613.062,0.04696879,0
198360971_1,198360971,1,1,5.177622,1614.508,0.1176253,1
233199387_2,233199387,2,2,8.28147,1613.818,0.06531921,0
264171088_1,264171088,1,1,15.3024,1625.77,0.1906552,0
17342172_2,17342172,2,2,2.365075,1613.304,0.07761642,0
229777486_3,229777486,3,3,18.38357,1618.965,0.162609,1
116047785_2,116047785,2,2,14.67009,1620.985,0.09950712,0
229980270_1,229980270,2,1,2.946951,1615.336,0.104055,1
258244752_1,258244752,2,1,16.11211,1613.369,0.08516954,0
289624036_2,289624036,2,2,6.285042,1615.173,0.2752803,0
459423248_1,459423248,1,1,0.4501824,1613.061,0.06517854,0
233576190_1,233576190,2,1,9.37785,1616.348,0.3290901,0
230083841_1,230083841,1,1,9.475848,1614.923,0.1495593,1
270320764_1,270320764,2,1,3.65419,1615.877,0.2004192,0
357596668_1,357596668,2,1,9.077971,1621.182,0.2400446,0
233055963_1,233055963,2,1,26.52304,1613.58,0.11932,0
52798869_1,52798869,1,1,5.343521,1617.822,0.05295767,1
233617044_2,233617044,2,2,13.6518,1613.36,0.06906275,0
229609853_1,229609853,1,1,9.10343,1619.503,0.08593804,1
233744887_1,233744887,1,1,13.9528,1626.524,0.3468753,0
229554302_3,229554302,3,3,0.3090484,1613.138,0.02083333,0
287152027_2,287152027,2,2,6.586566,1617.199,0.2007255,0
258700593_1,258700593,1,1,27.96003,1612.958,0.6029075,0
54487678_1,54487678,2,1,9.109122,1620.627,0.2385045,0
287152402_6,287152402,6,6,1.019476,1613.686,0.03489038,0
414010935_1,414010935,1,1,28.19811,1613.138,0.3772714,1
229710567_3,229710567,3,3,14.12559,1627.007,0.7023079,0
233742787_1,233742787,1,1,28.37778,1612.937,0.5208333,0
142702188_3,142702188,3,3,4.42072,1616.135,0.05439688,0
229747270_2,229747270,2,2,7.923705,1616.007,0.07715567,0
357033218_1,357033218,1,1,27.90417,1613.446,0.625,0
289580053_1,289580053,2,1,8.541182,1613.967,0.2106056,0
413845475_1,413845475,1,1,2.134837,1613.418,0.1044278,1
332476022_1,332476022,1,1,7.149529,1615.314,0.1268203,0
230113220_2,230113220,2,2,3.781507,1615.308,0.161547,0
291068475_1,291068475,1,1,7.218975,1613.987,0.06412246,1
233730010_1,233730010,1,1,14.42944,1626.68,0.3808987,0
284890052_1,284890052,1,1,14.04962,1626.638,0.5521467,0
310155146_2,310155146,2,2,17.70618,1617.869,0.1520166,1
332629038_1,332629038,1,1,2.318635,1614.329,0.1129647,1
135720696_1,135720696,1,1,14.22853,1626.88,0.4137578,0
462240303_2,462240303,4,2,2.997664,1613.863,0.07972588,0
36982626_2,36982626,4,2,13.67451,1613.326,0.07092379,0
219098955_1,219098955,1,1,6.546867,1616.868,0.06520892,1
366489756_1,366489756,1,1,13.98123,1626.564,0.2707862,0
353988778_1,353988778,1,1,13.12895,1614.408,0.4348971,0
232600627_1,232600627,9,1,2.883412,1615.549,0.1779053,0
283921353_2,283921353,2,2,11.56143,1618.037,0.225431,0
332504584_1,332504584,1,1,25.35853,1616.532,1.336078,0
230073809_1,230073809,1,1,13.94928,1626.709,0.05962813,0
291724827_1,291724827,1,1,14.5057,1626.584,0.2186223,0
154640980_1,154640980,1,1,13.99287,1626.36,1.304152,0
353181984_3,353181984,3,3,8.872836,1616.799,0.2416878,0
219857398_1,219857398,2,1,0.9664554,1613.423,0.05127971,0
230051462_1,230051462,1,1,14.24019,1626.715,0.09567796,0
229782864_1,229782864,1,1,14.01591,1626.582,0.6707937,0
280068709_2,280068709,2,2,6.636352,1618.06,0.1230785,0
356822358_1,356822358,3,1,13.94314,1626.581,0.4466467,1
356235542_2,356235542,2,2,2.356867,1615.085,0.08922858,0
219810391_1,219810391,2,1,6.937543,1613.036,0.09117362,0
230381544_1,230381544,4,1,8.313353,1613.226,0.08940162,0
229685840_1,229685840,1,1,15.00582,1612.929,0.3253578,0
157375949_1,157375949,1,1,14.23157,1626.857,0.4360938,0
162631089_1,162631089,1,1,9.47416,1621.162,0.233962,0
337516584_2,337516584,2,2,5.69603,1613.568,0.1479504,0
291165378_2,291165378,2,2,6.847343,1613.14,0.2307357,0
311233736_2,311233736,2,2,5.40765,1618.037,0.1051032,0
272672831_2,272672831,3,2,9.522679,1619.877,0.1173139,1
258355004_3,258355004,4,3,1.169439,1613.696,0.06743292,0
318496224_1,318496224,2,1,2.438035,1614.293,0.08333412,0
37227918_1,37227918,2,1,2.54795,1613.904,0.09789225,0
137031658_1,137031658,2,1,6.134708,1617.588,0.07176667,0
406810245_1,406810245,1,1,13.92047,1613.404,0.4918875,0
459976675_1,459976675,1,1,1.144839,1613.825,0.08922313,1
219873138_1,219873138,1,1,28.45,1612.921,0.5208333,0
58289870_1,58289870,1,1,14.13261,1626.371,0.6523679,0
219752161_1,219752161,1,1,1.588854,1614.123,0.1211732,1
393704858_1,393704858,1,1,7.283853,1614.243,0.1985517,1
459986001_1,459986001,1,1,23.02239,1618.032,0.4161628,0
85407625_1,85407625,1,1,14.96452,1626.652,1.034442,0
313711224_2,313711224,2,2,6.724787,1619.451,0.2564288,0
257797160_2,257797160,2,2,4.29984,1616.474,0.1211582,0
187346925_1,187346925,1,1,13.95195,1626.729,0.6493983,0
459418974_1,459418974,1,1,12.4392,1615.332,0.6009971,0
229956797_1,229956797,1,1,28.06487,1613.02,0.239627,0
233011723_2,233011723,2,2,9.402163,1617.194,0.1868843,1
376664523_1,376664523,4,1,3.009473,1614.526,0.08374762,0
47578939_1,47578939,1,1,20.59031,1620.107,0.6252608,0
229787255_1,229787255,1,1,8.869913,1613.672,0.1868074,1
172715587_2,172715587,2,2,9.160102,1614.244,0.2761578,0
232672408_2,232672408,2,2,5.684893,1616.963,0.1998343,0
274725694_2,274725694,2,2,9.571757,1619.768,0.1563252,0
160583570_2,160583570,2,2,3.408202,1615.616,0.3157995,0
298464094_2,298464094,2,2,4.640593,1617.072,0.2152697,0
229788552_1,229788552,2,1,8.984338,1620.389,0.138387,0
233081253_1,233081253,1,1,14.57717,1627.031,0.7947142,0
345352638_2,345352638,2,2,6.016635,1618.901,0.229685,0
283921353_1,283921353,2,1,14.23505,1624.085,0.1957725,1
