tceid,catid,n_planets,tce_num,tce_period,tce_time0bk,tce_duration,planet
198161157_1,198161157,1,1,19.7818,1613.116,6.238446,0
198177008_1,198177008,1,1,14.05819,1626.556,16.00514,0
159971684_1,159971684,2,1,4.964004,1615.107,2.259827,0
159971684_2,159971684,2,2,4.963871,1616.777,2.387249,0
198177784_1,198177784,1,1,17.36232,1623.316,10.05789,0
198179599_1,198179599,1,1,18.40443,1622.55,1.937168,0
198180046_1,198180046,2,1,5.671247,1613.454,1.201739,0
198180046_2,198180046,2,2,5.671586,1616.544,2.881691,0
198180316_1,198180316,3,1,7.273197,1613.568,4.431325,0
198180316_2,198180316,3,2,7.272889,1617.624,7.80579,0
198180316_3,198180316,3,3,14.29607,1626.383,15.79791,0
198180990_1,198180990,1,1,18.4402,1617.751,2.61159,1
198181234_1,198181234,1,1,13.84321,1614.255,4.119313,1
198182739_1,198182739,1,1,0.3601906,1612.886,1.025293,0
198183990_1,198183990,2,1,3.566411,1613.731,2.719441,0
198183990_2,198183990,2,2,3.565744,1615.572,1.84775,0
198184659_1,198184659,1,1,14.2549,1626.708,0.9290296,0
198187008_1,198187008,2,1,6.710087,1617.627,2.310474,0
198187008_2,198187008,2,2,6.708882,1614.487,3.458034,0
161821165_1,161821165,1,1,2.050261,1613.287,3.633095,0
198187877_1,198187877,1,1,14.24583,1626.372,15,0
198189245_1,198189245,2,1,6.397051,1614.364,3.624554,0
198189245_2,198189245,2,2,6.395996,1618.142,2.624488,0
198204303_1,198204303,1,1,13.98591,1626.536,7.139612,0
198211975_1,198211975,1,1,13.94886,1626.614,10.37842,1
198213397_1,198213397,1,1,14.0762,1627.044,16.64159,0
198213399_1,198213399,1,1,14.05015,1626.639,17.63912,0
198214017_1,198214017,1,1,14.01267,1626.57,17.59724,0
198236749_1,198236749,2,1,0.219918,1613.061,0.530492,0
198236749_2,198236749,2,2,1.548045,1614.372,3.326005,0
198236922_1,198236922,1,1,26.03587,1612.949,12.09163,0
198238482_1,198238482,2,1,9.023667,1613.409,5.172555,0
198238482_2,198238482,2,2,9.02433,1617.979,5.037487,0
162494098_1,162494098,1,1,0.3419618,1613.04,3.46268,0
198239119_1,198239119,2,1,3.15803,1615.72,1.879717,0
198239119_2,198239119,2,2,3.158887,1614.22,2.643355,0
198240200_1,198240200,1,1,8.126244,1617.074,3.630869,1
198241702_1,198241702,1,1,2.04837,1613.806,5.209624,0
198242676_1,198242676,1,1,14.18013,1627.003,1.061073,0
198242755_1,198242755,1,1,14.49337,1626.605,6.707636,0
198278244_1,198278244,2,1,4.951389,1613.102,7.5,0
198278244_2,198278244,2,2,4.952202,1616.391,3.518627,0
198278974_1,198278974,2,1,7.085998,1616.132,6.542477,0
198278974_2,198278974,2,2,7.092991,1613.128,7.005913,0
198279156_1,198279156,3,1,1.29937,1613.07,3.5,0
198279156_2,198279156,3,2,0.4330042,1613.13,0.5,0
198279156_3,198279156,3,3,0.4330042,1613.018,0.5,0
198279258_1,198279258,1,1,14.05449,1626.568,15.72279,0
198279926_1,198279926,2,1,3.573283,1613.723,4.977667,0
198279926_2,198279926,2,2,3.571756,1615.785,4.669763,0
199550102_1,199550102,1,1,9.835125,1615.027,5.954181,0
199572752_1,199572752,1,1,3.527955,1615.694,5.966947,0
199709310_1,199709310,2,1,1.870782,1614.116,5.296737,0
199709310_2,199709310,2,2,8.474095,1614.163,1.316248,0
230132951_1,230132951,1,1,0.2843181,1612.925,0.5,0
230133178_1,230133178,1,1,8.519902,1621.25,6.388725,0
230136637_1,230136637,1,1,15.80716,1625.355,19.70432,0
232603771_1,232603771,1,1,5.50395,1617.328,1.947672,1
232607175_1,232607175,1,1,4.084259,1616.224,4.232368,0
232608892_1,232608892,1,1,22.5694,1618.64,17.30072,0
232609356_1,232609356,1,1,14.35092,1626.944,14.66184,0
232610443_1,232610443,4,1,9.364324,1616.64,4.702133,0
232610443_2,232610443,4,2,9.364414,1620.658,6.786019,0
232610443_3,232610443,4,3,13.9532,1613.049,1.05399,0
232610443_4,232610443,4,4,13.96171,1626.708,1.492626,0
232610445_1,232610445,4,1,9.366667,1616.639,3,0
232610445_2,232610445,4,2,9.373611,1620.641,3.5,0
232610445_3,232610445,4,3,14.80833,1626.388,10.5,0
232610445_4,232610445,4,4,11.96964,1615.158,24.86395,0
232610674_1,232610674,1,1,0.2157542,1612.921,0.5789918,0
199710347_1,199710347,1,1,14.18101,1626.749,3.852028,0
232611725_1,232611725,2,1,5.899867,1617.236,4.341372,0
232611725_2,232611725,2,2,5.901944,1613.408,3.818351,0
232611886_1,232611886,1,1,14.20311,1626.737,3.072398,0
232614323_1,232614323,1,1,13.97688,1626.588,5.367535,0
232614509_1,232614509,1,1,1.876379,1614.699,2.969787,1
232614964_1,232614964,1,1,14.83097,1626.581,5.433238,0
233201705_1,233201705,1,1,26.8911,1614.022,12.3936,0
233201728_1,233201728,2,1,4.275366,1616.633,2.40997,0
233201728_2,233201728,2,2,4.274732,1614.399,2.462101,0
233210206_1,233210206,2,1,4.727993,1616.716,1.301528,0
233210206_2,233210206,2,2,4.725635,1613.922,1.398727,0
233237200_1,233237200,1,1,3.453702,1613.055,2.564633,0
199710426_1,199710426,2,1,2.382767,1613.44,1.371173,0
199710426_2,199710426,2,2,1.191394,1613.445,1.35397,0
199712572_1,199712572,1,1,2.689754,1613.857,3.574944,0
199712635_1,199712635,1,1,0.6697293,1613.05,0.7458026,1
199714004_1,199714004,1,1,14.03858,1626.621,14.27287,0
207504919_1,207504919,2,1,9.284995,1621.392,6.31901,0
207504919_2,207504919,2,2,9.280662,1617.388,6.083422,0
219429741_1,219429741,1,1,0.3102354,1612.929,0.9741803,0
219739842_1,219739842,2,1,3.452679,1614.818,4.395145,0
219739842_2,219739842,2,2,5.753692,1613.066,2.215265,1
219742885_1,219742885,1,1,2.86523,1613.246,1.022924,1
199607751_1,199607751,1,1,14.1924,1626.938,11.69838,0
219750509_1,219750509,3,1,7.52147,1613.531,2.858468,0
219750509_2,219750509,3,2,7.521602,1617.106,2.747738,0
219750509_3,219750509,3,3,0.2713516,1612.93,0.5156914,0
219751163_1,219751163,1,1,24.4223,1617.079,9.145514,0
219751350_1,219751350,1,1,6.349826,1616.752,3.317705,1
219752161_1,219752161,1,1,1.588854,1614.123,2.908158,1
219754568_1,219754568,2,1,13.95634,1613.047,1.418587,0
219754568_2,219754568,2,2,13.95942,1626.71,1.831817,0
219754931_1,219754931,1,1,26.2343,1612.951,16.65955,0
219755102_1,219755102,1,1,0.2297062,1612.882,0.5,0
219760133_1,219760133,1,1,24.10503,1617.288,12.8294,1
219760439_1,219760439,1,1,27.89556,1613.088,8.625373,0
219761134_1,219761134,2,1,6.291094,1614.808,3.806582,0
219761134_2,219761134,2,2,6.291266,1617.165,4.251335,0
199607786_1,199607786,1,1,9.429612,1615.723,4.681079,0
219761781_1,219761781,1,1,24.11636,1617.335,5.134644,0
219763766_1,219763766,1,1,2.284628,1614.117,1.587302,0
219766063_1,219766063,2,1,1.500982,1613.189,2.219053,0
219766063_2,219766063,2,2,14.46764,1626.625,5.417103,0
219771690_1,219771690,1,1,5.572531,1617.784,1.663024,1
219773482_1,219773482,2,1,5.186387,1616.463,3.538082,0
219773482_2,219773482,2,2,5.186583,1613.916,3.481441,0
219773717_1,219773717,1,1,17.43734,1613.89,4.646958,1
219773961_1,219773961,1,1,2.50684,1615.01,1.686593,1
219774920_1,219774920,1,1,0.3090376,1613.059,1,0
219778840_1,219778840,2,1,4.723316,1613.898,3.89113,0
219778840_2,219778840,2,2,4.723788,1616.2,4.116855,0
219779728_1,219779728,1,1,13.97956,1626.576,11.03921,0
199610331_1,199610331,1,1,4.416438,1614.721,7.243166,1
219786609_1,219786609,1,1,27.78889,1613.211,15,0
219787696_1,219787696,2,1,9.427668,1617.144,4.867648,1
219787696_2,219787696,2,2,9.420444,1620.707,6.238658,1
219790753_1,219790753,2,1,5.911811,1616.33,7.102359,0
219790753_2,219790753,2,2,5.91467,1613.633,5.037461,0
219792132_1,219792132,1,1,14.04222,1626.535,16.91556,0
219796291_1,219796291,1,1,2.903037,1614.163,3.013313,1
219796423_1,219796423,1,1,10.3789,1613.712,3.83238,1
219800534_1,219800534,1,1,14.31455,1626.724,2.16659,0
219814280_1,219814280,2,1,4.971888,1614.026,2.915926,0
219814280_2,219814280,2,2,4.975164,1616.038,1.6584,0
219845007_1,219845007,1,1,14.20729,1615.297,1.895264,1
219845915_1,219845915,1,1,14.12504,1626.5,9.34651,0
199610766_1,199610766,1,1,14.09538,1626.528,20.31148,0
219848613_1,219848613,1,1,13.97136,1626.646,15.82154,0
219851881_1,219851881,1,1,15.11303,1626.013,11.95202,0
219851990_1,219851990,1,1,5.099792,1613.454,1.535249,0
219852679_1,219852679,1,1,3.88111,1615.363,2.960578,1
219858309_1,219858309,1,1,19.01415,1618.93,12.45004,0
219865258_1,219865258,1,1,2.974828,1613.655,2.81272,1
219865662_1,219865662,1,1,1.820253,1614.405,2.791334,0
219869487_1,219869487,1,1,2.129387,1613.136,2.685528,1
219872948_1,219872948,1,1,2.56049,1613.983,2.91632,1
219873138_1,219873138,1,1,28.45,1612.921,12.5,0
199617067_1,199617067,2,1,12.14726,1617.6,2.825458,0
199617067_2,199617067,2,2,17.75719,1614.867,11.31515,0
219879903_1,219879903,1,1,14.32524,1626.708,1.523302,0
219892254_1,219892254,2,1,2.315278,1614.366,3.5,0
219892254_2,219892254,2,2,2.31508,1614.981,3.398155,0
219895685_1,219895685,1,1,24.40353,1613.516,2.270418,0
219898822_1,219898822,2,1,5.662142,1614.119,6.412267,1
219898822_2,219898822,2,2,5.663654,1616.748,6.292184,1
219899138_1,219899138,2,1,6.285071,1612.973,5.7602,0
219899138_2,219899138,2,2,6.284947,1615.507,5.882932,0
224596075_1,224596075,1,1,13.97765,1626.598,4.454284,0
224596602_1,224596602,1,1,9.495195,1612.91,4.378706,0
224597955_1,224597955,2,1,4.547131,1613.983,2.346017,1
224597955_2,224597955,2,2,9.578372,1620.265,2.161901,1
224598071_1,224598071,1,1,13.98919,1626.667,10.80339,0
224601357_1,224601357,2,1,12.37972,1624.489,4.312781,1
224601357_2,224601357,2,2,16.28414,1617.759,5.091423,1
199685280_1,199685280,2,1,6.055936,1617.541,3.126446,0
199685280_2,199685280,2,2,6.050369,1614.182,4.486052,0
224601767_1,224601767,2,1,5.236231,1617.424,2.54122,0
224601767_2,224601767,2,2,5.236085,1614.865,3.836605,0
224608180_1,224608180,1,1,25.54903,1615.59,8.219897,0
230068508_1,230068508,1,1,4.023076,1614.487,3.4096,1
230072725_1,230072725,1,1,13.95008,1626.505,14.68625,0
230072726_1,230072726,1,1,14.15759,1626.944,14.43924,0
230073286_1,230073286,1,1,17.70043,1623.248,1.637415,0
230073380_1,230073380,1,1,13.99362,1626.671,16.54027,0
230073809_1,230073809,1,1,13.94928,1626.709,1.431075,0
230075670_1,230075670,2,1,4.770408,1615.776,5.456255,0
230075670_2,230075670,2,2,4.770174,1617.505,7.460027,0
230078093_1,230078093,1,1,14.22602,1626.716,2.198304,0
199685281_1,199685281,2,1,6.056282,1617.539,3.091295,0
199685281_2,199685281,2,2,6.049336,1614.185,4.394233,0
230079079_1,230079079,1,1,9.13226,1616.603,4.808874,1
230081977_1,230081977,1,1,28.43472,1612.924,10.5,0
230083841_1,230083841,1,1,9.475848,1614.923,3.589424,1
230084392_1,230084392,2,1,16.76402,1622.258,4.894685,0
230084392_2,230084392,2,2,15.06593,1626.328,20.39553,0
230086768_1,230086768,1,1,2.150039,1614.213,1.864018,0
230089327_1,230089327,1,1,0.4500565,1613.195,0.6725212,0
230092578_1,230092578,1,1,14.66791,1626.782,4.854222,0
230113220_1,230113220,2,1,3.780847,1613.356,4.590948,0
230113220_2,230113220,2,2,3.781507,1615.308,3.877127,0
230113263_1,230113263,1,1,3.141918,1614.584,2.25795,1
230113841_1,230113841,1,1,19.97475,1618.569,5.330573,1
199688541_1,199688541,1,1,3.854832,1615.825,1.776792,0
230118963_1,230118963,1,1,14.04826,1626.593,17.8471,0
230119054_1,230119054,1,1,7.12315,1616.212,3.666553,0
230120119_1,230120119,1,1,13.93741,1626.681,8.37412,0
230120153_1,230120153,1,1,20.1937,1621.124,6.770072,0
230122451_1,230122451,1,1,5.377803,1617.325,3.530583,1
230128789_1,230128789,1,1,2.818576,1613.371,1.559767,0
230129085_1,230129085,1,1,9.023556,1618.711,3.654588,0
230129433_1,230129433,2,1,9.382477,1616.615,7.32002,0
230129433_2,230129433,2,2,9.383494,1621.064,6.146627,0
230129975_1,230129975,1,1,0.2295985,1612.921,1.500457,0
230130028_1,230130028,1,1,0.7668603,1613.093,1.739745,1
233656978_1,233656978,2,1,0.7329826,1613.053,2.060817,0
233656978_2,233656978,2,2,0.3664963,1613.047,1.683533,0
233657572_1,233657572,3,1,6.601222,1616.985,4.927828,0
233657572_2,233657572,3,2,6.59879,1613.636,4.767002,0
233657572_3,233657572,3,3,2.045613,1613.753,1.515648,0
233684754_1,233684754,1,1,2.56009,1612.965,2.052174,1
165553836_1,165553836,2,1,7.234585,1618.781,4.52158,0
165553836_2,165553836,2,2,7.235055,1614.024,5.900261,0
165555377_1,165555377,1,1,24.95849,1615.838,18.23384,0
198418360_1,198418360,1,1,25.62063,1615.536,6.576334,0
198457116_1,198457116,1,1,14.22754,1626.722,2.420821,1
219794282_1,219794282,1,1,15.75494,1616.391,10.63777,0
219798398_1,219798398,1,1,14.22879,1612.946,14.53684,0
219806889_1,219806889,1,1,14.01185,1626.615,16.03487,0
219810383_1,219810383,2,1,1.873918,1613.124,1.261284,1
219810383_2,219810383,2,2,16.89616,1615.954,2.403767,1
219810391_1,219810391,2,1,6.937543,1613.036,2.188167,0
219810391_2,219810391,2,2,6.938171,1616.884,1.736898,0
219811991_1,219811991,1,1,9.031623,1615.489,3.501705,1
233684822_1,233684822,2,1,3.120472,1614.144,3.071109,0
233684822_2,233684822,2,2,3.12102,1613.052,3.943839,0
219816559_1,219816559,2,1,7.849645,1617.12,6.761403,0
219816559_2,219816559,2,2,7.849582,1613.824,4.628928,0
219820588_1,219820588,1,1,7.961957,1615.449,2.246712,1
219821435_1,219821435,2,1,1.094945,1613.677,1.407606,0
219821435_2,219821435,2,2,1.094953,1613.06,1.244677,0
219822134_1,219822134,1,1,3.158342,1615.69,1.795514,0
229683084_1,229683084,2,1,4.671292,1614.619,2.171323,0
229683084_2,229683084,2,2,2.336099,1614.694,2.599056,0
229685840_1,229685840,1,1,15.00582,1612.929,7.808588,0
229686000_1,229686000,3,1,7.176431,1616.143,4.325925,0
229686000_2,229686000,3,2,7.178608,1612.863,3.827092,0
229686000_3,229686000,3,3,23.61424,1616.742,17.254,0
229687337_1,229687337,2,1,1.023561,1612.969,2.576912,0
229687337_2,229687337,2,2,14.09527,1612.898,3.764877,0
229687684_1,229687684,2,1,8.342974,1614.767,4.136327,0
229687684_2,229687684,2,2,8.344933,1620.045,5.823516,0
237097063_1,237097063,2,1,24.82495,1616.372,12.41978,0
237097063_2,237097063,2,2,3.888972,1616.485,4.66766,0
237097549_1,237097549,1,1,14.0326,1626.553,15.80842,0
237097979_1,237097979,1,1,14.01838,1626.553,7.551172,0
237099347_1,237099347,2,1,14.25014,1626.993,1.599068,0
237099347_2,237099347,2,2,13.87927,1613.248,21.34033,0
237100253_1,237100253,1,1,13.9835,1626.602,12.48572,0
237102443_1,237102443,3,1,7.086097,1613.049,7.683028,1
237102443_2,237102443,3,2,7.087692,1617.499,7.019292,1
237102443_3,237102443,3,3,5.634953,1616.239,4.145076,1
237102603_1,237102603,2,1,7.510822,1616.788,6.805594,0
237102603_2,237102603,2,2,7.510752,1613.269,5.970148,0
284889073_1,284889073,1,1,23.18882,1617.946,8.85871,0
233658805_1,233658805,1,1,0.8164651,1613.175,1.086829,1
284892123_1,284892123,1,1,26.70039,1612.97,12.47901,0
284892493_1,284892493,1,1,3.628133,1616.446,2.934509,1
287079685_1,287079685,1,1,6.201858,1613.837,5.421132,0
287079688_1,287079688,2,1,3.591827,1612.946,4.612123,0
287079688_2,287079688,2,2,3.592117,1614.943,3.213925,0
287079829_1,287079829,1,1,13.91192,1626.593,7.651921,0
287080187_1,287080187,1,1,13.96463,1626.505,8.702466,0
287087133_1,287087133,1,1,14.24359,1626.71,1.55985,0
287137505_1,287137505,1,1,28.05,1612.916,15,0
287137539_1,287137539,2,1,20.93049,1620.308,3.094939,0
287137539_2,287137539,2,2,19.90941,1620.255,27.53496,0
287138942_1,287138942,1,1,14.03931,1626.618,16.02738,0
233659455_1,233659455,1,1,13.95366,1626.85,11.32659,0
287139051_1,287139051,1,1,14.08928,1626.536,8.106141,0
287139416_1,287139416,1,1,14.71034,1623.169,4.03345,1
287151227_1,287151227,1,1,13.91015,1626.625,7.722906,0
287151388_1,287151388,2,1,5.124214,1614.627,3.581481,0
287151388_2,287151388,2,2,1.283582,1613.053,1.921935,1
287152027_1,287152027,2,1,6.586353,1613.592,5.006192,0
287152027_2,287152027,2,2,6.586566,1617.199,4.817412,0
287152045_1,287152045,2,1,14.02211,1626.598,15.79724,0
287152045_2,287152045,2,2,13.99138,1625.418,10.61796,0
287152402_1,287152402,6,1,0.8098735,1613.117,1.79431,0
287152402_2,287152402,6,2,0.8098833,1613.518,1.669706,0
287152402_3,287152402,6,3,2.202707,1614.441,1.08984,0
287152402_4,287152402,6,4,0.9105124,1613.655,0.9803481,0
287152402_5,287152402,6,5,1.666095,1613.506,0.7251681,0
287152402_6,287152402,6,6,1.019476,1613.686,0.8373692,0
289536041_1,289536041,2,1,4.129167,1612.893,3,0
289536041_2,289536041,2,2,4.131944,1614.777,2.5,0
289536553_1,289536553,2,1,1.169633,1612.872,1,0
289536553_2,289536553,2,2,13.56096,1613.934,15.83851,0
289538241_1,289538241,2,1,2.175143,1613.971,1.218842,0
289538241_2,289538241,2,2,2.174969,1613.093,1.349491,0
233660408_1,233660408,1,1,14.38554,1614.14,3.756267,1
289538829_1,289538829,1,1,2.998038,1613.597,8.305365,0
289540459_1,289540459,1,1,28.07084,1613.323,11.91491,0
289540793_1,289540793,1,1,14.32367,1626.707,1.462653,0
289570223_1,289570223,1,1,0.7009007,1612.853,3.244169,0
289570407_1,289570407,1,1,1.329207,1612.954,2.120172,1
289570607_1,289570607,1,1,15.73857,1621.204,4.671505,1
289572073_1,289572073,2,1,2.863226,1615.1,5.655195,0
289572073_2,289572073,2,2,2.855448,1613.606,2.620379,0
289580053_1,289580053,2,1,8.541182,1613.967,5.054534,0
289580053_2,289580053,2,2,17.08266,1618.355,5.968402,0
289580340_1,289580340,2,1,5.699585,1615.68,5.719637,0
289580340_2,289580340,2,2,5.69874,1613.718,5.213649,0
289581040_1,289581040,1,1,1.265896,1613.665,1.690692,1
233660734_1,233660734,1,1,19.68014,1612.894,8.115986,0
289581848_1,289581848,1,1,13.97752,1626.743,14.67602,0
289590763_1,289590763,1,1,15.85516,1624.662,7.615784,0
289590898_1,289590898,1,1,28.02654,1613.366,10.64169,0
289621872_1,289621872,1,1,13.80025,1626.634,14.37583,0
289622310_1,289622310,1,1,14.0035,1626.622,18.22026,0
289623204_1,289623204,1,1,17.92206,1612.949,8.476846,0
289623438_1,289623438,1,1,4.787059,1617.039,3.53098,1
289624036_1,289624036,2,1,6.284969,1618.922,7.010018,0
289624036_2,289624036,2,2,6.285042,1615.173,6.606728,0
289624175_1,289624175,1,1,12.37772,1615.401,4.109732,1
233679006_1,233679006,1,1,4.891251,1615.518,3.106208,0
307956095_1,307956095,1,1,13.95873,1626.578,5.994406,0
307984647_1,307984647,1,1,0.5205641,1612.884,1.339797,1
307985306_1,307985306,1,1,7.063584,1617.842,4.457095,1
307985337_1,307985337,1,1,13.97011,1626.687,2.139252,0
307986093_1,307986093,1,1,14.00793,1626.645,15.24557,0
334753537_1,334753537,1,1,16.2897,1621.284,7.167417,0
334832207_1,334832207,1,1,14.55033,1626.709,13.954,0
334832457_1,334832457,1,1,5.469748,1613.849,3.936515,1
334832800_1,334832800,2,1,8.027813,1612.99,6.462,0
334832800_2,334832800,2,2,14.11608,1626.437,12.39635,0
356108628_1,356108628,1,1,22.64384,1617.269,12.68506,0
233679656_1,233679656,3,1,0.9882348,1613.748,0.9431024,0
233679656_2,233679656,3,2,0.988622,1613.384,1,0
233679656_3,233679656,3,3,0.9883346,1613.668,1,0
356700071_1,356700071,1,1,15.3603,1625.117,39.05333,0
356700209_1,356700209,1,1,1.61289,1613.08,1.58557,1
424730367_1,424730367,1,1,1.862062,1614.561,2.375482,1
424730553_1,424730553,2,1,6.92896,1615.309,1.770758,0
424730553_2,424730553,2,2,6.931621,1618.44,2.887217,0
424730698_1,424730698,1,1,14.22889,1626.994,14.33336,0
459968693_1,459968693,1,1,7.21226,1614.802,1.552681,1
459968742_1,459968742,2,1,6.876759,1619.011,5.616368,0
459968742_2,459968742,2,2,6.876289,1616.409,7.161788,0
459969736_1,459969736,2,1,3.183035,1615.803,1.44846,1
459969736_2,459969736,2,2,3.182946,1614.651,1.017711,1
459976095_1,459976095,2,1,5.304179,1614.159,2.05316,0
459976095_2,459976095,2,2,5.305535,1616.312,2.001766,0
459976675_1,459976675,1,1,1.144839,1613.825,2.141355,1
233680140_1,233680140,1,1,3.004697,1615.721,1.699816,0
459977474_1,459977474,1,1,14.83228,1626.338,10.52704,0
459979984_1,459979984,1,1,14.81026,1626.327,15.87981,0
459980341_1,459980341,1,1,5.155251,1615.144,2.027797,1
459980941_1,459980941,1,1,3.926105,1614.618,3.031286,1
459981057_1,459981057,1,1,16.14744,1619.408,7.865647,1
459981982_1,459981982,1,1,13.97045,1626.559,5.882186,0
459986001_1,459986001,1,1,23.02239,1618.032,9.987908,0
462614871_1,462614871,2,1,9.25334,1618.643,2.150606,0
462614871_2,462614871,2,2,9.253125,1613.838,2.806995,0
21002598_1,21002598,1,1,0.4643759,1612.967,1.355471,0
47578939_1,47578939,1,1,20.59031,1620.107,15.00626,0
233683153_1,233683153,1,1,13.99877,1626.634,13.05331,0
47584277_1,47584277,1,1,25.43845,1615.199,1.848265,0
47756300_1,47756300,2,1,5.596304,1613.437,7.268893,0
47756300_2,47756300,2,2,5.597304,1616.378,11.5122,0
165500941_1,165500941,1,1,5.948985,1613.439,2.222922,0
165501404_1,165501404,1,1,28.40273,1612.944,4.763123,0
165502288_1,165502288,1,1,13.9625,1626.706,7.5,0
165526988_1,165526988,1,1,23.39953,1617.199,12.2122,0
165529235_1,165529235,1,1,24.66602,1613.001,2.281827,0
165529438_1,165529438,2,1,5.554682,1614.348,4.560861,0
165529438_2,165529438,2,2,5.554559,1616.437,4.855198,0
165550521_1,165550521,1,1,0.4427837,1613.07,0.5626028,0
165552542_1,165552542,1,1,7.898463,1614.032,2.417685,1
229909786_1,229909786,1,1,14.59433,1626.528,7.828756,0
230383226_1,230383226,2,1,5.452792,1617.847,4.690054,0
230383226_2,230383226,2,2,5.454811,1615.184,5.57987,0
232634196_1,232634196,1,1,28.28333,1613.024,12.5,0
236784457_1,236784457,1,1,28.38778,1612.92,8.562751,0
236787391_1,236787391,1,1,13.78062,1626.852,16.74099,0
237113759_1,237113759,2,1,10.79223,1620.436,5.460515,1
237113759_2,237113759,2,2,14.90217,1626.229,10.44822,1
237117193_1,237117193,2,1,16.91209,1618.478,6.128774,1
237117193_2,237117193,2,2,8.455931,1614.016,5.099109,0
237117591_1,237117591,1,1,14.48664,1626.575,5.21889,0
243278844_1,243278844,1,1,19.90279,1616.34,6.92337,1
243286514_1,243286514,1,1,6.373124,1618.166,2.100129,0
243298048_1,243298048,1,1,14.65978,1626.576,6.486277,0
243336701_1,243336701,1,1,2.515139,1612.992,4.842907,0
275691171_1,275691171,2,1,5.769924,1614.778,2.707427,0
275691171_2,275691171,2,2,5.770165,1612.929,2.657162,0
232634632_1,232634632,1,1,14.81851,1626.343,8.603619,0
284890035_1,284890035,1,1,16.7825,1617.777,10.22555,0
298664593_1,298664593,1,1,11.41586,1614.122,1.542944,1
298665232_1,298665232,1,1,9.914071,1620.593,1.936813,1
298665496_1,298665496,1,1,3.714677,1615.118,1.348894,0
298666521_1,298666521,1,1,13.87977,1613.505,14.44257,0
298730971_1,298730971,1,1,8.057321,1617.758,5.535212,1
298733254_1,298733254,1,1,14.85394,1626.18,18.46476,0
298733784_1,298733784,1,1,1.843276,1614.672,1.211214,1
298734315_1,298734315,1,1,0.9499708,1613.341,0.8671826,0
232636773_1,232636773,1,1,17.96938,1612.908,14.17553,0
232637164_1,232637164,2,1,11.22559,1619.438,5.15262,1
232637164_2,232637164,2,2,8.292695,1613.853,4.801043,1
232637510_1,232637510,9,1,2.331387,1613.414,5.285643,0
232637510_2,232637510,9,2,2.330764,1614.421,4.598298,0
232637510_3,232637510,9,3,14.19589,1617.133,1.537018,0
232637510_4,232637510,9,4,0.8376735,1612.939,0.5560041,0
232637510_5,232637510,9,5,17.61003,1616.188,1.702165,0
232637510_6,232637510,9,6,2.382584,1614.542,1.195643,0
232637510_7,232637510,9,7,0.8964165,1613.648,2.147697,0
232637510_8,232637510,9,8,0.7974574,1613.632,0.9084361,0
232637510_9,232637510,9,9,1.617922,1613.877,2,0
232637613_1,232637613,3,1,1.257246,1613.678,4.26249,0
232637613_2,232637613,3,2,11.76027,1615.244,1.0132,0
232637613_3,232637613,3,3,14.26675,1626.695,0.878716,0
232639067_1,232639067,2,1,2.315278,1614.96,2.5,0
232639067_2,232639067,2,2,2.315068,1613.263,2.329615,0
232644906_1,232644906,2,1,13.92928,1626.718,1.589658,0
232644906_2,232644906,2,2,14.48046,1626.929,6.416636,0
232649445_1,232649445,1,1,12.07691,1615.426,1.92771,1
232672408_1,232672408,2,1,5.673661,1614.154,5.291091,0
232672408_2,232672408,2,2,5.684893,1616.963,4.796024,0
230390497_1,230390497,1,1,28.46875,1612.859,10.2353,0
232674864_1,232674864,2,1,22.11899,1618.277,36.30353,0
232674864_2,232674864,2,2,13.89425,1613.109,1.693346,0
232681375_1,232681375,1,1,27.29274,1613.488,17.0711,0
232681415_1,232681415,3,1,2.451152,1614.606,3.285743,0
232681415_2,232681415,3,2,2.45023,1613.424,2.551379,0
232681415_3,232681415,3,3,12.91868,1617.957,14.9391,0
232681648_1,232681648,1,1,28.14622,1612.964,4.30987,0
232682645_1,232682645,2,1,6.422741,1613.491,5.24813,0
232682645_2,232682645,2,2,6.427308,1617.409,4.354146,0
233045917_1,233045917,1,1,5.092283,1613.313,3.580634,1
233047389_1,233047389,1,1,28.03925,1613.331,13.02071,0
233047879_1,233047879,2,1,2.886745,1614.564,3.792884,0
233047879_2,233047879,2,2,2.886384,1613.598,4.276262,0
233051098_1,233051098,2,1,3.105393,1615.122,1.842374,0
233051098_2,233051098,2,2,3.105509,1613.442,1.450561,0
233052000_1,233052000,1,1,6.268174,1616.971,1.725893,1
232617092_1,232617092,2,1,8.107148,1620.146,7.11397,0
232617092_2,232617092,2,2,8.106673,1616.631,6.650458,0
233053698_1,233053698,1,1,9.962194,1621.33,2.765581,1
233054680_1,233054680,1,1,14.15061,1627.03,16.72156,0
233055963_1,233055963,2,1,26.52304,1613.58,2.86368,0
233055963_2,233055963,2,2,24.57556,1612.913,10.36894,0
233059604_1,233059604,1,1,14.02763,1626.676,19.99344,0
233059608_1,233059608,2,1,13.99825,1627.062,20.71037,0
233059608_2,233059608,2,2,14.0336,1625.178,22.4859,0
233060064_1,233060064,1,1,14.01396,1626.604,14.80281,0
233060957_1,233060957,1,1,14.40463,1626.693,6.673417,0
233062107_1,233062107,2,1,14.3948,1627.004,2.030128,1
233062107_2,233062107,2,2,14.24375,1626.713,2.262202,1
233063623_1,233063623,1,1,4.484996,1614.334,1.095732,1
233063693_1,233063693,2,1,8.432942,1617.251,6.248143,0
